sample,function,source,Time,Time .1,Token number,tape number,clause I,clause f,clause m,Label,cluster,cluster_color,is_real
"The designer was disappointed by her boss's rejection of her innovative concept for the product line.Look, let’s present our case with supporting data and research — it will demonstrate the potential value of your idea and help you secure support from stakeholders.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was overwhelmed by the amount of email she received on a daily basis.Look, maybe we can set up filters or prioritize messages based on importance — it will help you focus on the most urgent tasks and streamline your workflow. With this new strategy, she saw improvements in efficiency and overall job satisfaction.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is unsure about choosing a university major. It's look, consider what subjects you find most interesting and challenging. The student reflects on their passions and discusses potential majors with their parents.",DM,,,,,,,,,L,0,tab10_color_0,False
"She faced criticism when presenting her new book proposal to publishers.It’s look, perhaps we can address their concerns and rework some aspects of the manuscript.The changes led to multiple offers from eager publishing houses.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was frustrated by his boss's unwillingness to discuss salary and benefits. Look, let’s have an open conversation about your compensation package — it will help you feel valued and motivated, which can lead to better performance.With this new approach, he secured a raise and saw improved job satisfaction and motivation levels.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was dismayed by her team's lack of enthusiasm for the upcoming project. Look, let’s generate excitement by framing the project as an opportunity to make a positive impact or learn something new — it will foster motivation and collaboration among team members.With this new approach, she saw increased engagement and better results on the project.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was concerned about his company's sustainability practices and their potential impact on the environment.Look, let’s work towards becoming a more eco-friendly business — it will improve our public image, attract customers who value sustainable products  or services, and help us contribute to a cleaner planet.With this new approach, he earned positive press coverage for his company's commitment to sustainability.",DM,,,,,,,,,L,0,tab10_color_0,False
"The teacher was frustrated by her students' lack of focus during lessons.Look, let’s create a quiet, distraction-free environment for learning — it will help them stay focused and make the most of their time in class. With this new approach, she saw improvements in student attentiveness and overall learning outcomes.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was puzzled by his team's reluctance to embrace change within the company.Look, let’s present the potential benefits of adapting to new technologies or processes — it will help you build a case for innovation and drive progress within your organization.With this new approach, he gained support for his initiatives and saw improvements in productivity and efficiency.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was disappointed by her boss's refusal to consider her proposal for a new project initiative.Look, let’s gather data and present a clear case for why our proposed project is worth pursuing — it will demonstrate the potential value of your idea and help you secure support from stakeholders.With this new approach, she won approval for her initiative and was given the green light to move forward with its implementation.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was overwhelmed by the sheer volume of data in his field of study.Look, let’s prioritize based on relevance and importance — it will help you focus your efforts on the most valuable insights and achieve better research outcomes.With this new strategy, he made significant breakthroughs in his studies and earned recognition for his contributions to the field.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was puzzled by her boss's request to present complex findings in a simplified format for stakeholders outside of her industry.Look, let’s find ways to explain our findings using analogies or visual aids — it will make them more accessible and engaging for the intended",DM,,,,,,,,,L,0,tab10_color_0,False
"He was dismayed by his colleagues' negative attitudes towards his suggestions during brainstorming sessions.Look, let’s focus on constructive feedback rather than personal attacks or dismissals — it will promote a more productive working environment and help foster innovation.With this new approach, he earned support for his ideas and saw improved collaboration within his team.",DM,,,,,,,,,L,0,tab10_color_0,False
"The marketing manager was concerned about her campaign's limited reach and poor engagement levels.Look, let’s analyze the data and identify potential areas for improvement — it will help us refine our strategy and make more informed decisions about future campaigns.With this new approach, she saw improvements in engagement and increased conversions for her marketing efforts.",DM,,,,,,,,,L,0,tab10_color_0,False
"The engineer was concerned about potential complications in his design.Look, let's run some simulations or stress tests to be sure it meets safety standards.With these precautions, he gained confidence in the strength of his design.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing an ongoing argument between them. Look, I think we're both being too sensitive in this situation.They agree to approach the issue from a more objective perspective.",DM,,,,,,,,,L,0,tab10_color_0,False
"The manager was worried about team morale after a recent round of layoffs.It’s look, we can take steps to foster collaboration and trust among the remaining employees.The company implemented support programs that boosted overall productivity.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is debating whether to release a beta version of their software. It's look, if we get early feedback, it will help us improve before launch. The team agrees on releasing the beta version to gather user insights.",DM,,,,,,,,,L,0,tab10_color_0,False
"The marketing director struggled to sell an unpopular product line.Look, maybe we need to focus on finding a unique selling point or market segment.By rebranding and targeting niche consumers, sales improved dramatically.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing their future travel plans. Look, if you love history, consider visiting Athens and Rome. One of them excitedly agrees to plan a trip focused on historical sites.",DM,,,,,,,,,L,0,tab10_color_0,False
"The chef was frustrated by criticism of his creative dishes.It's look, I appreciate the feedback; let me experiment with new flavors and techniques.The resulting menu won rave reviews from both critics and diners alike.",DM,,,,,,,,,L,0,tab10_color_0,False
"A colleague is trying to explain the importance of innovation in their industry.It's look, being first-to-market can provide a significant competitive advantage.The manager nods and encourages more brainstorming sessions for innovative ideas.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was discouraged after her pitch failed to secure funding for her startup.Look, perhaps there are other sources of investment we haven’t considered yet.With renewed determination, she found investors who shared her vision.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing relationships. Look, trust is essential, but open communication helps maintain it. Both agree on the importance of both trust and communication in relationships.",DM,,,,,,,,,L,0,tab10_color_0,False
"A friend is explaining why they declined an invitation. Look, I really needed some time to myself that weekend.The listener nods, realizing it wasn’t meant personally.",DM,,,,,,,,,L,0,tab10_color_0,False
"He found himself arguing with his colleague about marketing strategies. It's look, not personal; it's about finding the most effective approach for the campaign.In the end, they came up with a unique blend of their respective ideas.",DM,,,,,,,,,L,0,tab10_color_0,False
"The salesperson was dismayed when a promising deal fell through unexpectedly.It's look, maybe this wasn't the best opportunity after all; there are others out there.By refocusing his efforts, he secured multiple new deals in no time.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is asking a professor about graduate school opportunities. It’s look, have you considered attending a research-focused university?The professor suggests some universities with strong research programs.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was frustrated by his team’s lack of initiative during the brainstorming session.Look, let's not just sit here passively — come up with ideas and share them with enthusiasm!The invigorated discussion led to innovative solutions for their ongoing project.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing their workout routines. Look, if you find your current routine too demanding, try incorporating active recovery days. One friend takes the advice and feels more energized as a result.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is debating whether to implement new project management software. It's look, it might take some time to adjust but it could increase productivity significantly.The team decides to give it a trial run for two weeks.",DM,,,,,,,,,L,0,tab10_color_0,False
"The teacher struggled to engage her students in class discussions.It’s look, perhaps we can introduce debates or role-playing exercises to make things more interesting.With this new approach, students became more invested in learning and participating.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was overwhelmed by the number of tasks on her project to-do list.Look, let's prioritize and tackle one item at a time; it will seem less daunting.Her efficient approach earned praise from colleagues and her supervisor alike.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two people are discussing the merits of different philosophies.Look, existentialism emphasizes individual freedom and responsibility—do you agree with that? One person explains their views on personal autonomy.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was confused about why his coworker seemed uninterested in the project.It’s look, maybe there are personal reasons we’re not aware of — let’s talk about it.By opening up lines of communication, they resolved any lingering issues.",DM,,,,,,,,,L,0,tab10_color_0,False
"A colleague is asking for advice about dealing with office drama. It’s look, don't engage if it's unproductive, focus on your work instead. The team member takes the advice and concentrates on their tasks rather than office politics.",DM,,,,,,,,,L,0,tab10_color_0,False
"The designer felt pressured to meet an unrealistic deadline for a client's website.Look, I understand the urgency, but let’s make sure the final product is top-notch — quality first.By sticking to their guns, they delivered a beautiful site that pleased the client and impressed peers.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is discussing their choice of a study abroad destination.It's look, have you considered going somewhere off the beaten path for an authentic experience?The student researches lesser-known but intriguing locations as options.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was troubled by a lack of transparency in her company's policies.It's look, perhaps we can advocate for more open communication or initiate regular meetings with leadership.With this newfound access to information, she became a valuable asset to the team.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are debating the best method to solve problems. Look, it's often helpful to look at problems from multiple angles before finding a solution.Both friends agree that brainstorming various perspectives can lead to effective solutions.",DM,,,,,,,,,L,0,tab10_color_0,False
"The lawyer faced challenges when presenting her case to a stubborn judge.Look, let me provide evidence that clearly supports my client’s position and the law.With solid proof, she won the judge's favor and secured victory for her client.",DM,,,,,,,,,L,0,tab10_color_0,False
"A colleague is seeking input on their professional growth plan. It’s look, what are some skills you'd like to learn or enhance to advance your career? The team member considers specific areas of improvement and begins looking into courses.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was discouraged by the feedback on his first novel manuscript.It’s look, maybe there are aspects of the story or characters that need refinement — let’s address them together.With this new perspective, he went back to the drawing board and produced a masterpiece.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing a controversial movie they recently watched. Look, it’s not about whether we agree with the film's message, but its exploration of important topics that intrigues me.: Both friends agree to rewatch and discuss their perspectives in depth.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is discussing potential partners for a collaborative project. It’s look, let's focus on companies with values aligned with ours, not just those with the best resources. The manager emphasizes the importance of shared values over other factors.",DM,,,,,,,,,L,0,tab10_color_0,False
"The director was dismayed by the poor reviews for her recent film.Look, perhaps we can use the criticism constructively and make changes for the sequel.The resulting movie outperformed the first in both critical reception and box office success.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was frustrated that her team kept focusing on minor details. Look, we need to step back and focus on the bigger picture if we want this project to succeed.They quickly adjusted course, and productivity soared as a result.",DM,,,,,,,,,L,0,tab10_color_0,False
"The team is debating whether to change the project timeline.It’s, look, not about rushing — it’s about keeping the momentum. The manager concedes that consistency might matter more than speed.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was frustrated that her team kept focusing on minor details.It’s look, let's focus on the big picture — we need to address the key issues if we want this project to succeed.With renewed determination, they adjusted course and achieved their goal more efficiently.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is seeking advice about internship applications. Look, target companies that offer experiences in areas you’re interested in, rather than the biggest names.The student begins researching potential internships that focus on their chosen field.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was surprised by his colleague’s harsh criticism of his latest idea.Look, I understand your concerns, but let's consider all angles before making a final decision — there may be merit to my proposal.Together, they worked through the issues and developed an innovative solution.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing a complex ethical dilemma. It's look, sometimes there is no clear right or wrong answer—it depends on individual moral compasses.Both friends ponder the complexity of the situation and agree on their personal stance.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is brainstorming ways to engage employees more effectively. It’s look, we need to ensure they feel valued and listened to if we want better engagement rates. The manager agrees to implement regular feedback sessions and recognize employee achievements.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was overwhelmed by the amount of research required for her thesis.It’s look, perhaps we can prioritize based on relevance or importance; it will make the task more manageable.Her efficient approach earned praise from her supervisor and contributed to a strong academic record.",DM,,,,,,,,,L,0,tab10_color_0,False
"The chef faced resistance when introducing a new ingredient to his dishes.Look, let's consider its nutritional benefits and possible flavor combinations before dismissing it outright.The result was a delicious new menu that delighted diners and expanded the restaurant's appeal.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing their approach to managing stress. Look, I find journaling helps me process my thoughts effectively. Have you tried it? One friend considers adopting the practice as a means of dealing with stress more proactively.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is seeking advice on choosing a career path.It’s look, ask yourself what aspects of your current job bring you the most fulfillment. The student considers their passions and strengths as they explore potential careers.",DM,,,,,,,,,L,0,tab10_color_0,False
"The CEO was concerned about declining profits for the company.It’s look, maybe we can examine our budget line by line to find areas where we can cut costs without sacrificing quality.By taking this approach, they improved profit margins significantly.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was puzzled by his boss's sudden decision to reorganize the team structure.Look, let's ask for more information about the changes and why they were made — it will help us adjust more smoothly.With this new understanding, he adapted to the shifts with greater ease.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing their investment strategies. Look, diversification can help mitigate risk, even if it means lower overall returns.One friend agrees that spreading investments across various asset classes could provide a safer portfolio.",DM,,,,,,,,,L,0,tab10_color_0,False
"The researcher faced skepticism when presenting his revolutionary theory.It’s look, perhaps we can test it experimentally to see if it holds up in practice as well as theory.Their findings confirmed the validity of the new theory and led to significant advancements in their field.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is debating whether to focus on expanding services or improving existing ones.It's look, we need to prioritize quality over quantity and perfect what we have before expanding.The manager agrees with the team member's emphasis on maintaining high standards.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was discouraged by her boss's dismissal of her promotion request.Look, let’s discuss this further; perhaps there are factors I'm unaware of that played a role in the decision. With an open conversation, she gained valuable insights and received a revised offer she couldn't refuse.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing their fitness goals for the new year.Look, I think setting specific, achievable goals can help keep me motivated.One friend agrees and suggests tracking progress using a fitness app or journal.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is asking about opportunities for volunteering in the community. It’s look, you could find local organizations offering volunteer work related to your major.The student begins researching such opportunities and chooses one that appeals to them.",DM,,,,,,,,,L,0,tab10_color_0,False
"The designer was disappointed by the lackluster response to his latest collection. Look, let's consider feedback from clients, critics, and fellow designers — there may be elements we can improve upon.The result was a stunning new line that captured the attention of fashion-lovers everywhere.",DM,,,,,,,,,L,0,tab10_color_0,False
"The manager faced criticism when implementing new policies for the team.It’s look, perhaps we can solicit input from employees about ways to make these changes more effective and employee-friendly.With this collaboration, the resulting policies increased morale and productivity among the staff.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing how best to save for a future vacation. Look, cutting back on non-essential expenses can help us reach our savings goal more quickly.Both friends agree to reevaluate their budget and allocate funds toward the vacation.",DM,,,,,,,,,L,0,tab10_color_0,False
"The manager was confused about why sales had been sluggish lately.It's look, maybe it's time for a shift in our marketing strategy.By testing new tactics, they found renewed success and boosted profits.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is debating whether to collaborate with a competitor for a project. It's look, this partnership could lead to mutual growth and better services for customers.The team agrees that exploring opportunities with potential competitors can provide long-term benefits.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was concerned that his innovative idea would be met with resistance at the meeting.Look, I understand your concerns — let's present a clear, logical case for why this approach will benefit our company.By doing so, he gained support from peers and supervisors alike.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was frustrated by the lack of transparency in her company’s financial records.It’s look, perhaps we can advocate for more openness and regular access to such information — it will help us make informed decisions.With this newfound understanding, she became a valuable asset to the team.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing how to best support each other during challenging times. Look, open communication and honesty help us understand what our friend needs during tough periods. Both friends agree on the importance of being there for one another emotionally.",DM,,,,,,,,,L,0,tab10_color_0,False
"The teacher faced challenges when trying to connect with disengaged students.Look, let’s find ways to engage them through interactive lectures, debates, or hands-on activities — it will make learning more enjoyable for everyone.With this new approach, she noticed a significant increase in participation and enthusiasm among the students.",DM,,,,,,,,,L,0,tab10_color_0,False
"A colleague is seeking advice about negotiating salary during a job interview. It’s look, researching industry standards and articulating your value can help you make a compelling case. The team member prepares a list of questions to ask the potential employer about compensation.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was dismayed by the poor response to his latest marketing campaign.Look, maybe we can use customer feedback to identify areas of improvement — let’s test alternative strategies.The result was an improved campaign that boosted sales and attracted a wider audience.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing their personal budgeting strategies.Look, automating savings deposits on payday helps ensure I'm putting money away each month. One friend agrees and begins setting up automated transfers for savings.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was discouraged by her team's lackluster effort during the brainstorming session.It's look, let's invigorate the discussion with enthusiasm and fresh ideas — together we can come up with something amazing! With renewed energy, they produced groundbreaking solutions for their ongoing project.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is seeking advice about choosing a dissertation topic.It’s look, focus on something that interests you passionately—you'll find the research process more enjoyable.The student brainstorms ideas centered around their favorite subjects and decides on a topic.",DM,,,,,,,,,L,0,tab10_color_0,False
"The artist faced criticism when her latest series departed from traditional styles. Look, I understand your concerns, but let's consider the potential impact and innovation this work could bring — it may reshape our industry for the better.With determination, she stayed true to her vision and earned recognition for her bold artistic choices.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing how to maintain long-distance relationships.Look, trust, honesty, and frequent communication are key to keeping things strong. Both friends agree on the importance of emotional connection regardless of physical distance.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is debating whether to adopt Agile methodologies for their software development projects. It's look, Agile allows for continuous improvement and greater adaptability—it can be beneficial for our projects. The manager agrees to assign a team member to research and propose Agile as an option.",DM,,,,,,,,,L,0,tab10_color_0,False
"The lawyer was dismayed by the lack of evidence in her case.Look, maybe there are alternative avenues of investigation we haven't considered yet — let's explore all possibilities.By taking this approach, she found key pieces of evidence that won her client's freedom.",DM,,,,,,,,,L,0,tab10_color_0,False
"The CEO was puzzled by the negative press coverage surrounding his company's actions. It’s look, perhaps we can engage with reporters and clarify our position on the issues — it willhelp us maintain a positive public image. With open communication, they gained valuable insights into their public relations strategy.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing their approaches to handling criticism. Look, I think constructive feedback is important for personal growth—I try not to take it personally. One friend agrees that learning from mistakes can lead to improvement and personal development.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is seeking advice about how to study effectively. It’s look, create a study schedule, break your materials into manageable chunks, and take breaks when necessary.The student begins implementing these strategies to optimize their study habits.",DM,,,,,,,,,L,0,tab10_color_0,False
"She was discouraged by her team's resistance to her new idea for the project.Look, maybe we can find a way to incorporate elements of your proposal while still meeting our goals — it will make for a more successful outcome.By working together, they found a compromise that satisfied everyone involved.",DM,,,,,,,,,L,0,tab10_color_0,False
"He was overwhelmed by the amount of information he needed to process for his research. It’s look, perhaps we can break it down into smaller, manageable sections — it will make the task seem less daunting.With this new approach, he made significant progress in his studies and earned accolades from peers and mentors alike.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing the importance of having mentors in one's life. Look, a mentor can provide guidance, encouragement, and opportunities that you wouldn’t otherwise have access to. Both friends agree on the value of seeking out experienced individuals to learn from and support them.",DM,,,,,,,,,L,0,tab10_color_0,False
"The engineer was having trouble explaining the complex issue to the client. Look, I can provide diagrams or demonstrations to help clarify things better.They agreed it would make understanding much easier and smoother.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student asks for help understanding a complex physics concept. Look, imagine the Earth isn’t flat but a perfect sphere.The teacher nods and begins explaining the idea in simpler terms.",DM,,,,,,,,,L,0,tab10_color_0,False
"The manager faced challenges when trying to implement a new initiative.Look, maybe we can gather input from employees about potential obstacles or areas of concern — their feedback will help us make adjustments for successful implementation.With this collaboration, the new initiative gained widespread support and yielded impressive results.",DM,,,,,,,,,L,0,tab10_color_0,False
"A team is debating whether to adopt flexible work hours for employees.It's look, allowing employees to structure their workdays around their energy peaks can lead to increased productivity.The manager agrees to propose flexible work hours as a potential perk for employees.",DM,,,,,,,,,L,0,tab10_color_0,False
"The team was discussing potential investors for their startup.Look, we need to consider not just financial backing but also strategic partnerships that could accelerate our growth.They made a list of target companies and began reaching out with their proposal.",DM,,,,,,,,,L,0,tab10_color_0,False
"Two friends are discussing the best ways to manage stress and anxiety during exam season.Look, taking time to relax and disconnect is crucial to avoid burnout—don’t forget self-care! Both friends commit to prioritizing relaxation and stress management techniques during the busy study period.",DM,,,,,,,,,L,0,tab10_color_0,False
"A student is seeking advice about time management during school breaks. It's look, setting goals for what you want to achieve can help you stay focused on personal development over entertainment. The student creates a list of activities aimed at improving their skills and work ethic.",DM,,,,,,,,,L,0,tab10_color_0,False
