sample,function,source,Time,Time .1,Token number,tape number,clause I,clause f,clause m,Label,cluster,cluster_color,is_real
"The artist found her colleague not using the right tools for detail work.Look, grab your magnifying glass for finer details in your paintings.The colleague's art earned them a spot in an upcoming gallery show.",DIR,,,,,,,,,L,-1,gray (noise),False
"The orchestra conductor observed one musician lagging behind the rest during rehearsals.Look, try to play with more enthusiasm—I believe in your talent!Encouraged, the musician improved and caught up with the ensemble's tempo.",DIR,,,,,,,,,L,-1,gray (noise),False
"The manager observed the employees talking loudly during meetings.Look, keep your discussions respectful and professional at all times.The team received praise from their clients and gained new projects.",DIR,,,,,,,,,L,-1,gray (noise),False
"The nurse saw a patient refusing to take their medication as prescribed.Look, take your medication as directed for your own well-being and recovery.The patient, having thought it over, agreed to take their medication as instructed by the healthcare team.",DIR,,,,,,,,,L,-1,gray (noise),False
"The chef noticed his sous-chef making sloppy plating attempts at the serving station.Look, focus on presentation when placing food on each dish!The sous-chef took care to make every plate visually appealing and received praise for their work.",DIR,,,,,,,,,L,-1,gray (noise),False
"The doctor noticed a patient not taking their medication seriously.Look, never miss doses even when you feel better because it can relapse.The patient thanked the doctor for helping them overcome their illness.",DIR,,,,,,,,,L,-1,gray (noise),False
"The nurse saw a patient ignoring her advice to get more rest.Look, make sure to get plenty of sleep so you can recover faster.The patient reported feeling much better and followed up with gratitude.",DIR,,,,,,,,,L,-1,gray (noise),False
"The architect found an intern failing to take accurate measurements.Look, verify your work twice before moving on to the next stage.The intern quickly gained a reputation for her precision and dedication.",DIR,,,,,,,,,L,-1,gray (noise),False
"The coach noticed a player trying to mimic another player's unique play style.Look, find your own playstyle that highlights your natural skills rather than copying others.Empowered by self-discovery, the player became more confident on the field and began playing with their signature flair.",DIR,,,,,,,,,L,-1,gray (noise),False
"The lifeguard saw some swimmers engaging in roughhousing in the pool.Look, play safely and consider others around you so that everyone can enjoy their swim!The swimmers apologized and promised to maintain a friendly atmosphere at the pool.",DIR,,,,,,,,,L,-1,gray (noise),False
"The firefighter saw a fellow team member attempting to fight the blaze singlehandedly.Look, call for backup—we work best together to control the flames effectively!The firefighters worked collaboratively and succeeded in containing the fire before it spread further.",DIR,,,,,,,,,L,-1,gray (noise),False
"The chef found his assistant idle while others were busy preparing dinner.Look, help them with the appetizers so we can keep pace.Together, they soon had enough hors d'oeuvres for all the guests.",DIR,,,,,,,,,L,-1,gray (noise),False
"The lifeguard noticed a swimmer struggling against strong currents near the deep end.Look, float on your back until I can get to you—I'll guide you safely to shallower waters!The lifeguard managed to assist the swimmer without incident and ensure their safety at all times.",DIR,,,,,,,,,L,-1,gray (noise),False
"The mechanic noticed the apprentice being careless while repairing a car.Look, take meticulous care and make sure everything is perfect.The apprentice developed a reputation for quality work in the garage.",DIR,,,,,,,,,L,-1,gray (noise),False
"The artist found her colleague using unorthodox techniques for drawing.Look, learn traditional methods first before experimenting with styles.The artist's pieces gained recognition and were displayed in public shows.",DIR,,,,,,,,,L,-1,gray (noise),False
"The chef found his intern chopping ingredients carelessly while prepping a delicate dish.Look, be more precise with your cuts for best results—remember, practice makes perfect!Inspired by their mentor's guidance, the intern continued to learn and improve in the kitchen.",DIR,,,,,,,,,L,-1,gray (noise),False
"The coach noticed the athlete failing to follow proper training methods.Look, don't deviate from the workout plan to achieve optimal results.The athlete went on to represent their country in major competitions.",DIR,,,,,,,,,L,-1,gray (noise),False
"The librarian watched as some students took their books out of the library without signing them out.Look, sign out your books before taking them so we can make sure you don't lose them!The students respected the rules and returned to borrow more books later on,demonstrating responsibility in their interactions with library resources.",DIR,,,,,,,,,L,-1,gray (noise),False
"The manager found an employee making personal calls during work hours.Look, refrain from these distractions until your break is here.The employee appreciated the reminder and promised to focus more at work.",DIR,,,,,,,,,L,-1,gray (noise),False
"The security guard noticed a passerby attempting to enter restricted areas without proper authorization.Look, I will need to see your identification badge before I can let you access those areas!The individual provided their credentials, and the guard confirmed their eligibility to proceed in the secured zone.",DIR,,,,,,,,,L,-1,gray (noise),False
"The zookeeper observed a child attempting to feed a dangerous animal without proper precautions.Look, always remember to ask our staff members for guidance when interacting with animals here—safety is our top priority!The child learned valuable lessons about respect and caution when it comes to wild animals.",DIR,,,,,,,,,L,-1,gray (noise),False
"The policeman saw a pedestrian ignoring traffic signals and crossing recklessly.Look, wait for the light to turn green before you cross!The man stood patiently until he was sure it was safe to proceed.",DIR,,,,,,,,,L,-1,gray (noise),False
"The manager noticed employees using company resources for personal needs.Look, use our assets only for authorized purposes.The company flourished as productivity increased with a culture of integrity.",DIR,,,,,,,,,L,-1,gray (noise),False
"The teacher found the students playing games instead of working on homework.Look, dedicate full effort to completing your assignments promptly.The class finished their homework and went out for ice cream together.",DIR,,,,,,,,,L,-1,gray (noise),False
"The mechanic noticed the apprentice using faulty methods for troubleshooting cars.Look, use our guidebook to ensure accuracy and efficiency.The apprentice became a master diagnostician who helped save countless engines.",DIR,,,,,,,,,L,-1,gray (noise),False
"The artist found her colleague using outdated painting techniques.Look, research contemporary art trends to stay ahead of the curve.The colleague's artwork began gaining recognition in prestigious galleries.",DIR,,,,,,,,,L,-1,gray (noise),False
"The coach saw players being disruptive in the locker room during halftime.Look, compose yourself and focus on strategies for the second half.The team stormed back with renewed energy and won a hard-fought victory.",DIR,,,,,,,,,L,-1,gray (noise),False
"The librarian noticed some students chatting loudly near the bookshelves.Look, quiet down so others can concentrate on their studies.A hush fell over the room as the students realized their mistake.",DIR,,,,,,,,,L,-1,gray (noise),False
"The security guard observed a visitor wandering aimlessly in the building.Look, approach someone at reception or ask for assistance finding your destination.The visitor reached their meeting on time without any further confusion.",DIR,,,,,,,,,L,-1,gray (noise),False
"The flight attendant noticed passengers discussing loud topics during flights.Look, be courteous to fellow passengers and keep voices low for their comfort.The flight was calm and the passengers praised the service upon landing.",DIR,,,,,,,,,L,-1,gray (noise),False
"The receptionist saw a client attempting to enter without signing in first.Look, kindly sign the visitor log before proceeding to your appointment.The client appreciated being guided by proper procedures for security reasons.",DIR,,,,,,,,,L,-1,gray (noise),False
"The museum guide spotted tourists touching exhibits with ungloved hands.Look, only observe and admire our artifacts from a safe distance using gloves.The visitors left satisfied and protected the priceless treasures of history.",DIR,,,,,,,,,L,-1,gray (noise),False
"The chef saw his assistant adding salt without tasting first.Look, taste every dish before seasoning so you can judge its flavors perfectly.The assistant's dishes were praised by customers as deliciously balanced.",DIR,,,,,,,,,L,-1,gray (noise),False
"The artist saw his colleague working with improper color mixing techniques.Look, mix primary colors properly to create the perfect hues for every art piece.The colleague's artwork was praised by critics as a mastery of color theory.",DIR,,,,,,,,,L,-1,gray (noise),False
"The parent watched as their child tried to climb a high fence.Look, don't do that! Let me help you find an open gate instead.They worked together and safely left the playground through a designated exit.",DIR,,,,,,,,,L,-1,gray (noise),False
"The manager found an employee spending too much time playing games online.Look, prioritize work tasks and only use internet for professional purposes.The employee became a model employee with increased productivity and creativity.",DIR,,,,,,,,,L,-1,gray (noise),False
"The nurse saw a patient refusing to use their hearing aid during visits.Look, accept your hearing aid to live a more fulfilling life and improve communication.The patient's family thanked the nursing staff for helping them realize its importance.",DIR,,,,,,,,,L,-1,gray (noise),False
"The architect observed an intern struggling with designing blueprints efficiently.Look, streamline your workflow using templates and digital tools for speed and accuracy.The intern quickly developed a reputation for fast and innovative designs.",DIR,,,,,,,,,L,-1,gray (noise),False
"The manager noticed employees not wearing company uniforms properly.Look, adhere strictly to dress codes for professional appearances.The company's image shone through with employees projecting a polished image consistently.",DIR,,,,,,,,,L,-1,gray (noise),False
"The doctor saw patients skipping recommended appointments due to schedule conflicts.Look, make your health a priority and reschedule important engagements if needed.Patients found that by doing so they lived happier and healthier lives.",DIR,,,,,,,,,L,-1,gray (noise),False
"The nurse saw a patient arguing with other patients about personal matters in the ward.Look, treat everyone with kindness and respect especially when sharing public spaces.The entire hospital staff appreciated the newfound atmosphere of unity and peace.",DIR,,,,,,,,,L,-1,gray (noise),False
"The foreman found his workers standing idle due to lack of instructions.Look, go pick up the supplies from the warehouse immediately.The workers quickly grabbed their tools and headed off towards the warehouse.",DIR,,,,,,,,,L,-1,gray (noise),False
"The pilot noticed the copilot was too engrossed in a map.Look, focus on flying now and check our altitude.The plane returned to its steady course without further turbulence.",DIR,,,,,,,,,L,-1,gray (noise),False
"The coach saw players being disrespectful towards referees during matches.Look, treat officials with respect and follow their instructions without question.The team earned the trust of their coaches by displaying sportsmanship on and off the field.",DIR,,,,,,,,,L,-1,gray (noise),False
"The manager noticed employees taking too many personal days off work.Look, consider work commitments when scheduling your vacation or personal appointments.Employees realized they were valued and contributed more to their projects as a result.",DIR,,,,,,,,,L,-1,gray (noise),False
"The lifeguard observed swimmers playing rough in the deep end.Look, stop horsing around and maintain a safe distance from each other!The children dispersed, and everyone returned to their designated swimming areas.",DIR,,,,,,,,,L,-1,gray (noise),False
"The teacher found the students struggling with the math problem.Look, work through it step by step using your notes.The class sighed in relief as they finally solved the puzzle.",DIR,,,,,,,,,L,-1,gray (noise),False
"The chef observed an assistant adding extra salt to dishes without tasting first.Look, taste the dish before seasoning so that it does not lose its natural flavors.Customers praised the delicious dishes served with precision and balance of flavors.",DIR,,,,,,,,,L,-1,gray (noise),False
"The artist saw his colleague using excessive colors in a painting instead of restraint.Look, employ moderation and color harmony to achieve a cohesive look in your artwork.The colleague's artwork was more powerful as it evoked deeper emotions with the right balance.",DIR,,,,,,,,,L,-1,gray (noise),False
"The nurse observed a patient neglecting personal hygiene practices in the ward. Look, take pride in maintaining cleanliness for not only your own health but also for others' wellbeing.The entire hospital benefited from such a culture of cleanliness and mutual respect.",DIR,,,,,,,,,L,-1,gray (noise),False
"The coach spotted the player stepping out of bounds during a game.Look, get back into position and be more aware.The player scored the winning point with a spectacular save.",DIR,,,,,,,,,L,-1,gray (noise),False
"The school principal witnessed students loitering during recess.Look, return to class until the bell rings or join an organized game.The students got back in line and waited for the recess bell to ring.",DIR,,,,,,,,,L,-1,gray (noise),False
"The coach observed players arguing with officials over minor infractions duringmatches. Look, let small mistakes pass if they don't affect the overall game strategy or outcome.The team played better due to focusing on winning instead of complaining about petty calls by officials.",DIR,,,,,,,,,L,-1,gray (noise),False
"The manager noticed employees gossiping around water coolers and in meeting rooms. Look, avoid distractions during work hours by addressing any concerns or issues privately outside formal settings.Employees were more productive as they maintained professionalism both inside and outside meetings.",DIR,,,,,,,,,L,-1,gray (noise),False
"Ah look, she's back.",DIR,BNCJ92,,,343.0,89101.0,1.0,0.0,0.0,,-1,gray (noise),True
"And here she is older there, look, in the town.",DIR,BNCHEU,,,517.0,104001.0,1.0,0.0,0.0,,-1,gray (noise),True
"And it was a ridiculous situation,  so I went along and said er, look Jack er, we're going to go into the annual palaver, I mean, you know,  very high inflation.  And he had to do that every year in order to satisfy his stance his hat that he was wearing, that he was actually being the boss, and knocking the workers down, look I'm  holding down, what twenty-two",DIR,BNCJJ7,,,101.0,109301.0,1.0,0.0,0.0,,-1,gray (noise),True
"Because Derek will be able to say to me Look, do a letter to here.",DIR,BNCFM2,,,1965.0,85001.0,1.0,0.0,0.0,,-1,gray (noise),True
Ben   Look. What? I do a poo.,DIR,BNCKB3,,,1604.0,6640.0,1.0,0.0,0.0,,-1,gray (noise),True
"But it was then, it was from er  shop floor  that I  that the, when the  call went out for volunteers for, for the armed forces which initially was called Land Defence Volunteers, L D V, which eventually was broken down to  [laughing] look, duck and vanish army.",DIR,BNCF8P,,,44.0,82001.0,1.0,0.0,0.0,,-1,gray (noise),True
But then you foil a new project to your expenditure and say look if you want to do these as indeed,DIR,BNCKB0,,,1090.0,2880.0,1.0,0.0,0.0,,-1,gray (noise),True
Cos Grant's got lots and lots of books and  quite a lot now but she loves books and she takes care of them as well. Look!,DIR,BNCKB3,,,399.0,6640.0,1.0,0.0,0.0,,-1,gray (noise),True
Do you want to play scrabble?  Look Isobel Let me take that,DIR,BNCKB3,,,1274.0,6640.0,1.0,0.0,0.0,,-1,gray (noise),True
Doesn’t look as if it’s going to be dry to me. Look! It's a little. I Know. Island,DIR,BNCKB8,,,1941.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
Each collection is aimed at a very specific market.LookNo Hands!,DIR,BNCGX,,,603.0,88801.0,1.0,0.0,0.0,,-1,gray (noise),True
"Essentially what you're saying is that a teacher who's actually teaching you ought to be able to say to that teacher ‘look, here's a package, if you like, that you can insert into your range of skills, and these are of things that you can do with children which are worthwhile doing and fairly easily for you to acquire skills yourself, and they will be very good and helpful for the children’.",DIR,BNCKRH,,,606.0,139401.0,1.0,0.0,0.0,,-1,gray (noise),True
Have you seen it Amy? Look! Ha. You can have it that way up,DIR,BNCKB8,,,554.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
"he hasn't, I got it back off him. Looke there it is. He just took it",DIR,BNCKB8,,,2061.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
How do you spell look look,DIR,BNCFMG,,,1334.0,86201.0,1.0,0.0,0.0,,-1,gray (noise),True
"I haven't the faintest idea, look three four five six seven eight",DIR,BNCKB7,,,7425.0,1820.0,1.0,0.0,0.0,,-1,gray (noise),True
"I keep saying to him, look Colin, I said",DIR,BNCKB2,,,4125.0,6100.0,1.0,0.0,0.0,,-1,gray (noise),True
"it's alright then, you've got fifty now look",DIR,BNCKB7,,,8693.0,1820.0,1.0,0.0,0.0,,-1,gray (noise),True
"Let's  have a look, look see. There are!",DIR,BNCKB1,,,1589.0,5980.0,1.0,0.0,0.0,,-1,gray (noise),True
Look  puppy.,DIR,BNCKB7,,,9111.0,1820.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look and he's gone, up through there.",DIR,BNCFM0,,,680.0,84601.0,1.0,0.0,0.0,,-1,gray (noise),True
Look can you move over here look cos it's nearly our turn.,DIR,BNCKB8,,,10445.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
look look out there.,DIR,BNCFMG,,,1336.0,86201.0,1.0,0.0,0.0,,-1,gray (noise),True
Look look quite significant.,DIR,BNCJNL,,,87.0,119701.0,1.0,0.0,0.0,,-1,gray (noise),True
Look West Brom,DIR,BNCHMN,,,1073.0,106901.0,1.0,0.0,0.0,,-1,gray (noise),True
look what I've got! I founded you,DIR,BNCKB8,,,2386.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look, here, can you see this",DIR,BNCFXM,,,105.0,93815.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look, look at it this way.",DIR,BNCHUH,,,263.0,102201.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look, no Richard! I don't want things stuffing down that hole. Put it in the bin.",DIR,BNCKB8,,,74.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
"look, one two three, up you go.",DIR,BNCFXM,,,105.0,93815.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look, see he's just  he pry trying to brake.",DIR,BNCFM0,,,429.0,84601.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look, there's a car reversing.",DIR,BNCKB7,,,11194.0,1820.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look, there's little snowdrops coming up here ... I've seen ... I looked today, they're coming up.",DIR,BNCKB2,,,1608.0,6100.0,1.0,0.0,0.0,,-1,gray (noise),True
"Look, there's your little spade.",DIR,BNCKB3,,,722.0,6640.0,1.0,0.0,0.0,,-1,gray (noise),True
LOOK! A Son of a White Horse  that your book from France mummy bought you,DIR,BNCKB3,,,1595.0,6640.0,1.0,0.0,0.0,,-1,gray (noise),True
Look! They've all opened out. Can you see all the new little leaves on the conker tree?,DIR,BNCKB8,,,2004.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
Look.Sorry.That 's what it says in the document,DIR,BNCFUJ,,,446.0,87903.0,1.0,0.0,0.0,,-1,gray (noise),True
"Natalie look, look",DIR,BNCFXM,,,33.0,93815.0,1.0,0.0,0.0,,-1,gray (noise),True
"No, Look ain't that 'orse going back where?",DIR,BNCKB2,,,5664.0,6100.0,1.0,0.0,0.0,,-1,gray (noise),True
"No, no.Look.Natalie,Look.it's gonna look in my eye.",DIR,BNCFXM,,,25.0,93815.0,1.0,0.0,0.0,,-1,gray (noise),True
"Now here he is, look, see?",DIR,BNCFM0,,,742.0,84601.0,1.0,0.0,0.0,,-1,gray (noise),True
Now look.,DIR,BNCFYA,,,1200.0,95201.0,0.0,1.0,0.0,,-1,gray (noise),True
Oh look I'm getting pushed out the queue beca I'm gonna  There we are,DIR,BNCKB8,,,10369.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
"Oh Look Natalie.Behave, come on.Natalie look, look.",DIR,BNCFXM,,,27.0,93815.0,1.0,0.0,0.0,,-1,gray (noise),True
"Oh look, this is where we're getting",DIR,BNCFXM,,,30470.0,93815.0,1.0,0.0,0.0,,-1,gray (noise),True
oh yeah you bet you bet and with computer technology now look how spooky it is for how accessible these things are,DIR,sw2697A-ms98-a-0104,515.337,529.98875,,,1.0,0.0,0.0,,-1,gray (noise),True
"Oh, look. Mm Oh, look. What? Look, that he's into Well I mean he's no problem to me",DIR,BNCKB2,,,2447.0,6100.0,1.0,0.0,0.0,,-1,gray (noise),True
Patients experienced improved health outcomes thanks to productive dialogue and shared decision-making regarding their care.,DIR,,,,,,,,,,-1,gray (noise),True
"right I'm pleased [laugh] pleased to introduce to us, er, er against all these difficulties and the nearer you are at the front the better, there's all stuff here look",DIR,BNCF71,,,13.0,77101.0,0.0,1.0,0.0,,-1,gray (noise),True
"See there's the one trying to come out, look . Look. And he got straight in front there",DIR,BNCFM0,,,777.0,84601.0,1.0,0.0,0.0,,-1,gray (noise),True
"So if I take this one and put this one  I can superimpose the red  straight away I've superimposed a group, but look  the blue and re , and the white are out.",DIR,BNCF7U,,,1075.0,78701.0,1.0,0.0,0.0,,-1,gray (noise),True
"sorry they're extinct they are, look!that's like the one we bought in Edinburgh, remember?",DIR,BNCKB3,,,1504.0,6640.0,1.0,0.0,0.0,,-1,gray (noise),True
"sshh, look, there's Paul look, there's Paul cleaning his car",DIR,BNCKB8,,,4154.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
"stop here, we'll we'll cross here look. I wonder why she likes me?",DIR,BNCKB8,,,1121.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
that sort Look,DIR,BNCJA4,,,1226.0,117801.0,1.0,0.0,0.0,,-1,gray (noise),True
the kids said gosh look how many of these bus drivers are women and i said you know that really is a good indication of some of the jobs that have been,DIR,sw2329B-ms98-a-0059,195.3085,196.59875,,,1.0,0.0,0.0,,-1,gray (noise),True
"the teacher acts as a conscience  I I explained to them I'm not expecting them to make the child do the work, but to be their conscience so they can say look you've got three assessments coming in that week  if you leave it till Friday night you're up the creak without a paddle!",DIR,BNCHYV,,,157.0,109201.0,1.0,0.0,0.0,,-1,gray (noise),True
there is the backview look. I mean that's that's a backdoor,DIR,BNCKB7,,,7630.0,1820.0,1.0,0.0,0.0,,-1,gray (noise),True
They're lovely. Like them. Oxfam. Not Oxfam. Look. Its even got. Aren't they nice,DIR,BNCKB7,,,9724.0,1820.0,1.0,0.0,0.0,,-1,gray (noise),True
"They're the ones who are saying, Look.",DIR,BNCFUJ,,,2078.0,87905.0,1.0,0.0,0.0,,-1,gray (noise),True
"What a strange place it was. LOOK here, look here Scott",DIR,BNCKB3,,,1273.0,6640.0,1.0,0.0,0.0,,-1,gray (noise),True
"What's happened Lisa Look, if I press those two fingers, can you see they go white?",DIR,BNCFLY,,,23.0,84502.0,1.0,0.0,0.0,,-1,gray (noise),True
yeah and then and then some some rich yo-yo walks in there who's buddies with the bank president saying look i want to borrow,DIR,sw2688B-ms98-a-0021,112.4,122.64,,,1.0,0.0,0.0,,-1,gray (noise),True
yeah look. For that fifty pence. It's in the corner look,DIR,BNCKB7,,,9343.0,1820.0,1.0,0.0,0.0,,-1,gray (noise),True
yeah that's uh you know it it it it could blow things right away for them you know unless they say well look i mean unless they walk it won't,DIR,sw4344A-ms98-a-0064,230.3935,236.877,,,1.0,0.0,0.0,,-1,gray (noise),True
You can have theYeah.That corporate standards would apply there.Look.Whether we like it or not,DIR,BNCFUJ,,,1750.0,87904.0,1.0,0.0,0.0,,-1,gray (noise),True
"You've got one or two there, look, that come along.",DIR,BNCD96,,,47.0,8501.0,1.0,0.0,0.0,,-1,gray (noise),True
"your brother is being naughty, he's run away up the street look! Where is Bryony?",DIR,BNCKB8,,,993.0,6900.0,1.0,0.0,0.0,,-1,gray (noise),True
